customer_id,customer_name,age,gender,income,loyalty_points,is_member,order_date,order_time,product_1,product_2,product_3,product_4,product_5,category_1,category_2,category_3,category_4,category_5,price_1,price_2,price_3,price_4,price_5,quantity_1,quantity_2,quantity_3,quantity_4,quantity_5
4271,Lisa Schmidt,39,Male,58535.14,323,False,2022-06-09,22:55:41,A,E,J,P,T,Clothing,Outdoor,Food,Toys,Health,152.73,124.75,33.84,13.98,1.03,1,1,13,27,85
4272,Todd Hooper,34,Male,47027.79,83,True,2022-10-31,23:19:48,C,H,I,O,T,Books,Outdoor,Drinks,Sports,Beauty,111.79,148.68,40.42,17.57,8.59,3,9,5,30,50
4273,William Barrett,48,Male,57003.14,752,True,2023-01-12,02:36:58,B,F,L,O,Q,Books,Home,Drinks,Games,Beauty,73.81,16.1,18.45,3.92,3.19,2,1,1,41,22
4274,Corey Meza,31,Other,64019.28,500,False,2022-10-12,15:31:47,A,H,K,O,T,Electronics,Office,Food,Sports,Health,246.11,154.44,46.77,3.48,1.31,1,9,4,35,71
4275,Paul Rhodes,51,Male,58894.77,480,False,2022-06-05,10:51:11,D,H,J,N,Q,Clothing,Outdoor,Food,Toys,Beauty,303.73,162.75,37.79,14.78,5.07,1,6,13,9,23
4276,Brittany Solis,56,Other,58602.33,445,False,2023-03-27,11:06:57,D,G,L,P,R,Books,Office,Snacks,Toys,Beauty,406.56,112.38,42.82,12.45,3.07,2,4,14,49,72
4277,Stephanie Wright,22,Male,45747.21,20,False,2022-05-27,06:05:35,C,H,J,O,Q,Books,Outdoor,Drinks,Toys,Health,226.68,78.35,41.34,8.21,8.4,1,7,7,18,31
4278,Jeffery Shelton,27,Male,54724.81,719,False,2023-02-10,05:28:44,B,F,L,N,Q,Clothing,Office,Food,Sports,Pets,360.56,150.85,20.82,15.79,3.35,4,5,13,45,14
4279,Kelly Perez,48,Male,38386.05,585,True,2022-12-15,08:00:18,B,G,L,N,S,Books,Office,Snacks,Sports,Health,40.51,114.59,19.79,11.48,2.28,1,9,2,49,51
4280,Robert Delgado,33,Female,41732.57,366,True,2022-08-17,06:57:12,D,F,I,M,Q,Clothing,Outdoor,Drinks,Games,Beauty,304.78,36.32,49.85,2.18,0.61,2,4,8,43,5
4281,Jacqueline Dixon,43,Male,46173.15,653,True,2022-08-23,14:13:45,C,G,K,M,Q,Electronics,Office,Drinks,Sports,Pets,320.0,11.0,17.93,6.39,7.75,1,2,19,45,43
4282,Mr. Jason Jones MD,44,Male,35000.37,728,False,2022-11-15,05:05:34,C,H,I,P,R,Clothing,Home,Drinks,Toys,Pets,333.64,145.53,41.16,4.87,7.18,4,2,10,14,77
4283,William Taylor,23,Other,38794.29,885,False,2022-12-11,22:11:46,D,H,L,O,Q,Electronics,Home,Food,Toys,Health,148.01,105.04,22.61,6.7,1.99,3,8,6,8,56
4284,Loretta Green,53,Other,49918.87,682,False,2022-05-04,01:06:47,C,F,I,N,T,Books,Home,Food,Toys,Beauty,332.98,44.16,38.79,12.11,8.41,4,7,13,1,76
4285,Kathryn Morales,55,Other,39420.3,280,True,2022-05-19,02:10:56,B,H,K,N,R,Electronics,Office,Drinks,Toys,Beauty,359.96,185.57,9.97,6.73,3.38,2,9,7,28,56
4286,Kelsey Lewis,29,Female,47615.35,933,True,2022-08-04,17:29:33,C,H,L,N,S,Electronics,Outdoor,Snacks,Sports,Pets,48.11,180.26,5.82,12.86,2.6,3,3,3,21,65
4287,Connie Hurst,32,Male,50317.34,518,True,2022-07-18,19:24:21,B,F,J,O,Q,Books,Home,Snacks,Toys,Pets,313.13,36.91,26.83,8.23,8.77,2,3,1,31,61
4288,Dr. David Padilla IV,56,Male,63705.03,862,False,2022-06-19,14:54:43,A,H,J,O,Q,Books,Home,Snacks,Toys,Health,186.94,23.09,45.2,2.26,4.19,2,2,6,33,52
4289,Nicole Parker,57,Female,56332.66,259,True,2023-01-02,18:10:38,D,H,L,P,Q,Clothing,Outdoor,Drinks,Games,Health,240.58,147.71,33.75,19.63,4.57,4,1,19,18,43
4290,Amy Luna,56,Other,55370.91,194,False,2022-08-22,11:37:28,B,H,I,M,S,Books,Office,Drinks,Sports,Pets,208.33,107.98,44.9,8.05,7.31,4,1,6,25,5
4291,Eric Thomas,18,Male,47981.92,253,False,2023-01-27,13:56:58,B,F,L,O,S,Books,Outdoor,Food,Toys,Pets,223.23,158.02,27.92,3.46,2.75,1,3,3,46,63
4292,Alexis Hancock,48,Other,57336.7,763,False,2022-06-25,17:36:37,D,H,I,N,Q,Clothing,Home,Snacks,Games,Pets,369.62,190.29,21.13,14.8,6.79,1,6,7,23,81
4293,Lori Patterson,31,Male,66539.31,269,True,2022-08-31,03:44:33,D,E,K,M,S,Books,Outdoor,Drinks,Toys,Health,171.19,20.39,2.21,19.43,3.51,4,8,7,31,38
4294,Jessica Baker,51,Male,50837.44,540,True,2022-07-23,17:20:24,D,G,K,M,R,Electronics,Outdoor,Food,Games,Beauty,85.91,38.16,26.63,11.62,7.85,2,3,2,23,30
4295,James Peterson,53,Other,43484.81,405,False,2022-07-31,07:46:22,C,G,J,M,S,Books,Outdoor,Drinks,Games,Health,258.97,163.03,32.21,16.76,3.09,4,8,5,12,80
4296,Jessica Leon,18,Female,50414.51,839,False,2022-10-02,06:55:38,C,H,L,N,S,Books,Office,Drinks,Games,Beauty,181.76,52.99,46.95,2.38,6.29,2,5,16,4,37
4297,Martha Lee,63,Other,46460.1,793,True,2022-11-27,01:09:22,D,G,K,O,T,Electronics,Home,Food,Sports,Health,70.26,181.65,17.1,14.98,3.04,1,1,9,48,21
4298,Mark Santos,53,Female,55812.11,14,True,2022-10-06,17:40:51,C,H,J,N,R,Clothing,Office,Food,Toys,Health,225.36,182.43,22.77,9.45,6.7,2,9,10,15,27
4299,Vanessa Allen,38,Male,48202.92,403,False,2022-05-12,06:50:57,B,E,I,P,Q,Books,Home,Drinks,Sports,Pets,19.47,15.42,18.85,4.07,0.69,1,6,2,37,79
4300,Sean Bell,35,Male,49646.16,549,True,2023-02-10,17:03:38,A,F,J,P,T,Books,Office,Drinks,Sports,Health,28.66,117.77,20.75,12.25,5.53,1,1,8,11,32
4301,Brian Nash,62,Female,52394.83,469,False,2022-07-23,10:47:31,C,H,I,P,S,Clothing,Outdoor,Snacks,Toys,Beauty,498.43,73.04,8.33,14.87,3.7,1,8,13,37,97
4302,Mark Hill,41,Other,49700.75,268,False,2022-12-05,02:24:34,B,F,I,O,T,Clothing,Office,Food,Games,Health,240.12,167.21,17.5,15.78,7.75,1,3,5,31,45
4303,George Contreras,43,Female,43948.27,471,True,2023-03-07,12:34:01,C,H,J,M,S,Clothing,Office,Drinks,Toys,Health,219.07,137.51,32.3,6.85,4.97,4,3,3,45,60
4304,David Watson,22,Other,59454.46,5,False,2023-01-20,10:37:25,B,F,J,P,R,Books,Home,Food,Games,Beauty,300.09,8.76,48.35,14.44,6.65,2,3,11,28,27
4305,Elizabeth Hughes,54,Male,27809.39,679,True,2022-11-30,08:52:51,B,E,J,P,Q,Books,Office,Food,Toys,Beauty,33.2,104.83,26.74,2.59,8.72,4,6,7,8,24
4306,Jonathan Calderon,35,Female,43554.37,932,True,2022-08-23,02:57:42,C,E,I,N,R,Books,Outdoor,Drinks,Sports,Beauty,42.82,17.84,38.39,2.66,9.42,3,8,15,4,44
4307,Jamie Gibson,30,Other,50864.4,780,False,2022-05-14,12:29:20,B,E,K,P,T,Clothing,Outdoor,Drinks,Toys,Health,397.09,102.62,14.74,9.23,0.55,4,1,16,11,24
4308,Joshua Alexander,26,Female,53507.2,321,True,2022-07-26,07:42:52,D,H,K,M,R,Books,Office,Snacks,Games,Health,77.34,53.44,17.75,7.99,9.72,4,7,1,15,16
4309,Michael Miller,35,Female,54201.0,885,False,2022-09-06,20:03:12,A,E,K,N,S,Electronics,Outdoor,Snacks,Sports,Health,406.66,85.28,23.0,15.48,7.06,3,3,1,37,69
4310,Robert Hardy,64,Female,48764.46,399,False,2023-01-20,02:37:50,A,G,L,O,S,Electronics,Home,Drinks,Games,Health,23.95,138.08,19.54,17.09,0.81,1,2,3,45,79
4311,David Roberts,60,Other,46246.76,558,False,2022-04-10,16:44:28,B,G,L,N,R,Electronics,Office,Food,Games,Pets,192.93,51.62,38.72,7.28,6.78,2,6,12,32,69
4312,Andrea Golden,55,Male,51236.42,947,True,2023-01-14,02:09:45,A,G,K,M,R,Clothing,Home,Drinks,Games,Health,170.83,9.54,28.89,3.98,6.15,2,9,15,12,2
4313,Steven Richardson,58,Male,65377.6,634,True,2022-11-29,06:55:54,B,F,L,P,S,Clothing,Outdoor,Snacks,Toys,Health,203.44,197.28,25.2,2.21,9.4,4,1,18,5,8
4314,Teresa Garcia,53,Other,46558.31,542,True,2023-02-23,22:43:19,B,F,J,O,S,Clothing,Home,Food,Toys,Beauty,465.28,9.33,14.98,14.85,6.81,2,2,4,39,34
4315,Joy Simmons,46,Female,47413.85,994,True,2023-01-18,08:58:59,C,E,K,O,T,Books,Home,Drinks,Toys,Health,110.25,178.98,27.45,11.39,2.34,2,9,2,29,33
4316,Ralph Sanders,62,Other,53326.31,731,True,2023-04-05,02:44:39,A,H,L,P,Q,Clothing,Home,Drinks,Sports,Pets,324.5,186.41,37.78,13.45,3.17,2,7,12,9,10
4317,Michael Hudson,38,Male,48298.39,926,True,2023-01-17,23:35:46,C,F,J,M,S,Electronics,Office,Snacks,Toys,Health,320.14,52.33,20.86,1.17,5.48,4,4,8,44,62
4318,Karla Torres MD,61,Male,61152.24,106,False,2022-06-08,02:15:52,B,G,I,M,R,Electronics,Outdoor,Food,Sports,Health,88.39,49.53,38.46,3.87,7.47,1,7,13,29,11
4319,Charles Ellis,44,Female,52746.5,195,True,2023-03-31,22:13:33,D,E,I,P,T,Clothing,Outdoor,Drinks,Games,Beauty,362.17,70.45,10.13,14.75,8.31,3,1,1,27,38
4320,Christopher Howell,31,Male,34219.65,906,True,2022-04-16,12:54:44,B,G,K,P,Q,Clothing,Home,Drinks,Games,Beauty,68.13,132.49,22.93,19.17,8.57,1,4,14,26,12
4321,Dustin Duncan,59,Male,37985.9,176,False,2022-10-22,07:58:31,D,E,I,O,Q,Books,Outdoor,Snacks,Games,Pets,150.98,31.71,46.44,3.9,2.32,3,4,6,8,25
4322,Michael Mcdonald,54,Male,57257.24,502,True,2022-08-23,16:48:04,A,H,L,P,T,Books,Home,Drinks,Games,Health,473.88,70.51,7.26,7.56,2.71,4,8,14,44,65
4323,Laurie Carpenter,58,Female,48778.23,424,False,2023-01-03,12:47:52,B,G,L,O,R,Books,Office,Snacks,Sports,Pets,132.1,171.43,5.89,9.43,7.99,2,9,16,14,72
4324,Thomas Williams,62,Male,45902.14,970,False,2022-11-22,23:04:29,C,E,J,N,R,Clothing,Outdoor,Drinks,Toys,Beauty,164.08,103.83,25.95,1.36,4.86,2,7,18,9,21
4325,Charles Daugherty,26,Female,40675.76,539,False,2023-02-26,05:22:09,D,H,J,M,Q,Electronics,Office,Food,Sports,Health,455.1,33.35,19.28,5.9,2.26,2,3,6,18,80
4326,Angela Gallagher PhD,53,Male,65035.47,506,False,2022-05-30,17:54:56,D,G,J,O,S,Clothing,Outdoor,Snacks,Games,Health,147.13,72.34,48.26,6.65,9.46,3,5,8,19,77
4327,Tiffany Jones,28,Other,43628.26,595,False,2022-07-30,15:54:00,B,G,I,O,S,Books,Outdoor,Food,Sports,Health,437.53,21.51,16.61,14.75,3.78,2,8,1,30,33
4328,Miguel Scott,22,Male,40677.72,220,False,2023-01-20,09:58:21,A,F,K,P,Q,Books,Home,Drinks,Sports,Beauty,293.97,43.01,44.52,5.25,1.11,3,2,5,34,54
4329,Karen Campos,54,Other,43033.4,109,False,2023-03-29,10:42:46,A,E,L,P,Q,Clothing,Home,Food,Games,Health,216.51,39.8,16.36,15.18,6.22,4,6,1,19,36
4330,Richard Kidd,41,Female,49494.45,0,True,2022-07-24,05:21:36,C,G,K,P,R,Books,Outdoor,Food,Games,Beauty,496.97,78.83,29.31,6.53,3.04,4,1,13,20,33
4331,Michael Smith,42,Other,50548.44,310,False,2022-07-12,23:17:59,A,E,K,O,Q,Clothing,Office,Snacks,Toys,Pets,146.47,106.58,32.55,11.74,3.99,2,1,15,28,87
4332,Jesse Weaver,47,Other,50074.38,171,False,2023-04-06,00:32:59,A,F,I,M,Q,Electronics,Home,Snacks,Sports,Pets,24.63,169.45,26.77,5.86,6.9,2,3,10,27,19
4333,Anthony Williamson,52,Male,30775.13,260,False,2023-01-26,00:45:46,C,E,I,O,S,Electronics,Office,Drinks,Toys,Health,478.86,57.61,12.41,12.25,0.63,2,3,1,8,57
4334,Michael Webster,51,Female,47532.04,873,True,2022-08-08,19:17:47,A,H,I,O,S,Books,Office,Drinks,Sports,Pets,156.68,110.71,6.45,2.27,4.95,1,4,14,30,35
4335,Christina Farley,55,Other,56900.54,349,False,2022-05-22,15:13:15,C,E,I,N,Q,Books,Home,Food,Games,Health,257.45,25.16,35.45,15.3,1.96,1,5,1,31,34
4336,Carolyn Gordon,50,Female,54793.85,971,False,2023-02-16,15:40:54,A,F,I,M,S,Electronics,Outdoor,Food,Toys,Health,413.59,163.17,8.21,15.32,7.37,4,1,12,30,28
4337,Nicole Chavez,41,Other,42981.34,844,False,2022-12-29,04:01:35,B,G,J,P,S,Clothing,Office,Snacks,Sports,Pets,176.28,156.91,35.32,17.0,9.7,4,7,5,24,67
4338,Linda Thomas,37,Male,51416.86,43,False,2023-01-23,11:05:03,B,E,J,M,Q,Books,Home,Snacks,Games,Pets,311.36,51.66,42.01,8.78,6.75,3,9,18,21,59
4339,Lauren Pena,44,Female,42584.75,492,True,2023-02-24,04:30:54,A,E,L,N,S,Clothing,Office,Drinks,Toys,Pets,311.84,112.21,6.33,12.43,5.34,4,2,10,32,60
4340,Dominique Scott,57,Male,54476.67,490,True,2022-07-16,12:59:44,A,G,K,N,T,Clothing,Home,Snacks,Games,Health,88.99,86.01,15.02,5.14,5.33,2,4,11,47,12
4341,Frank White,42,Female,50035.48,109,False,2023-03-09,23:57:50,B,F,K,N,Q,Books,Home,Drinks,Games,Pets,63.66,86.7,32.11,14.24,9.17,4,8,6,48,48
4342,Christopher Gray,26,Other,39293.85,91,True,2022-10-14,05:30:05,C,G,J,M,T,Electronics,Outdoor,Food,Toys,Pets,402.55,57.93,23.47,2.19,6.54,1,4,9,25,37
4343,Fred Davis,40,Other,58028.41,11,False,2022-06-10,19:48:41,B,H,L,P,Q,Clothing,Office,Snacks,Games,Pets,187.72,119.68,10.13,1.37,2.82,1,9,5,22,18
4344,Corey Dillon,40,Other,57621.83,730,False,2022-07-16,07:58:55,D,G,L,P,Q,Books,Office,Drinks,Sports,Pets,290.47,53.87,19.64,12.51,8.47,4,7,9,28,14
4345,Kevin Carter,39,Male,46644.59,6,False,2022-10-04,14:54:53,B,H,K,M,Q,Clothing,Outdoor,Drinks,Games,Pets,93.12,115.72,16.54,2.35,7.43,3,6,1,15,5
4346,James Thompson,27,Other,31749.64,15,False,2022-06-13,08:25:07,C,H,J,P,S,Books,Outdoor,Food,Toys,Pets,237.68,58.11,6.46,7.33,3.25,2,8,14,33,54
4347,Debra Moreno,47,Other,43874.35,176,True,2022-05-29,22:49:45,B,H,I,O,T,Books,Office,Food,Toys,Beauty,87.09,135.99,2.77,5.34,5.32,1,8,14,12,6
4348,Alexander Ramirez,38,Female,44831.48,26,True,2023-01-29,15:02:49,A,E,J,P,S,Clothing,Home,Food,Games,Beauty,31.79,168.86,18.2,4.35,1.56,1,1,3,49,9
4349,Jeffery Thomas,46,Male,52303.57,268,False,2022-07-30,23:33:09,C,E,J,O,Q,Books,Outdoor,Food,Games,Beauty,71.16,71.37,34.14,6.15,5.68,1,8,11,8,65
4350,Daniel Mack,62,Female,46624.95,21,False,2022-05-10,00:25:11,B,H,I,M,S,Clothing,Home,Drinks,Toys,Pets,398.4,169.45,47.89,7.85,6.52,2,9,5,7,80
4351,James Delgado,34,Male,50345.68,315,True,2022-12-09,09:18:48,D,G,K,P,T,Books,Home,Drinks,Toys,Pets,471.1,16.79,32.11,17.34,9.64,3,7,9,24,29
4352,Susan Knight,40,Other,56616.25,194,True,2022-10-30,05:02:27,D,H,L,P,Q,Books,Office,Food,Games,Pets,353.89,7.23,36.9,13.3,0.97,3,2,10,3,27
4353,Cheryl Allison,63,Other,35465.55,743,True,2022-08-15,17:28:04,C,F,I,N,S,Clothing,Outdoor,Food,Sports,Health,282.21,22.97,27.4,15.21,7.2,1,8,6,10,59
4354,Andrew Chavez,41,Other,58506.91,914,True,2022-08-14,04:42:23,D,H,L,P,T,Electronics,Outdoor,Food,Games,Beauty,303.52,49.53,23.9,18.81,6.06,2,8,9,48,58
4355,Matthew Morton,53,Female,52272.25,759,True,2023-03-30,05:07:47,A,G,J,P,R,Electronics,Outdoor,Drinks,Games,Beauty,322.28,157.27,28.55,9.16,3.33,4,4,11,19,3
4356,Jonathan Davis,37,Female,45149.79,295,True,2022-08-08,11:34:55,B,F,I,N,S,Electronics,Home,Snacks,Games,Beauty,418.02,12.49,23.13,19.08,9.99,4,1,8,31,48
4357,Jerome Jackson,27,Other,61104.86,838,False,2022-05-14,20:10:09,B,F,J,N,Q,Books,Office,Snacks,Games,Pets,239.71,91.72,39.3,15.98,9.22,2,2,8,43,56
4358,Jessica Cannon,26,Other,51012.92,617,True,2022-11-20,09:57:24,A,E,L,O,S,Clothing,Home,Drinks,Toys,Health,79.72,147.75,38.45,12.69,9.1,1,9,14,24,89
4359,Jackie Brown,29,Male,50647.79,911,False,2023-03-31,23:08:33,B,H,I,N,S,Clothing,Office,Snacks,Sports,Health,120.48,180.38,15.4,14.83,7.23,2,9,11,41,21
4360,Jacob Rodriguez,48,Other,63174.18,76,True,2022-04-09,06:28:23,D,F,J,N,Q,Books,Home,Drinks,Sports,Pets,281.6,62.3,18.97,16.02,8.62,1,1,7,23,8
4361,Kristina Jennings,36,Female,40219.32,878,True,2022-11-09,00:59:36,D,G,K,O,S,Electronics,Home,Drinks,Games,Beauty,321.94,82.24,35.98,2.76,3.13,4,2,13,40,4
4362,Crystal Rollins,42,Other,45616.1,449,False,2022-08-24,00:46:23,A,F,J,O,R,Electronics,Office,Drinks,Games,Beauty,122.73,88.65,8.87,12.9,1.32,1,9,14,1,93
4363,Ana Harris,57,Other,44535.88,97,False,2023-03-16,13:07:59,B,E,K,P,S,Electronics,Home,Food,Games,Health,421.18,172.2,25.79,6.06,3.0,2,1,12,26,83
4364,James Jimenez,59,Other,31051.53,58,False,2022-08-17,13:39:26,D,G,I,M,Q,Electronics,Outdoor,Food,Games,Pets,284.84,161.62,3.34,1.42,6.36,4,3,18,2,20
4365,Timothy Nguyen,56,Female,35379.2,419,True,2022-08-30,09:09:29,A,G,I,O,S,Clothing,Home,Drinks,Toys,Health,448.41,63.5,26.06,14.68,9.33,4,2,18,37,62
4366,Christopher Nelson,27,Other,55494.94,893,False,2022-11-22,20:37:38,D,F,J,P,S,Books,Office,Drinks,Sports,Health,240.34,155.16,13.41,9.62,0.78,3,3,16,4,97
4367,Kenneth Williams,28,Other,59972.27,159,False,2022-06-22,08:28:37,D,E,K,M,T,Books,Home,Food,Games,Pets,61.83,122.87,47.33,3.98,5.52,2,5,10,26,80
4368,Katherine Duran,61,Male,37633.64,127,False,2022-06-13,05:03:02,A,G,K,O,R,Books,Office,Drinks,Sports,Health,140.39,27.56,48.61,7.94,4.0,2,3,7,41,27
4369,Frank Harrison,46,Female,56320.85,213,True,2023-04-07,09:11:38,C,F,L,P,T,Clothing,Outdoor,Snacks,Games,Beauty,56.6,107.88,46.7,7.82,2.51,4,9,8,20,98
4370,Shane Carney,25,Other,54585.32,728,False,2022-06-15,01:43:26,B,F,K,M,R,Books,Home,Food,Toys,Health,366.04,54.49,46.59,5.35,5.72,3,1,16,12,56
4371,Amber Collins,42,Female,37809.03,878,False,2022-06-10,09:38:21,B,G,J,P,T,Books,Home,Food,Sports,Health,312.41,174.27,8.02,12.02,8.97,1,5,7,48,11
4372,Michael Bernard,59,Female,48753.2,179,True,2022-05-27,17:25:07,B,F,L,O,R,Clothing,Office,Snacks,Games,Health,232.82,89.4,3.09,4.32,2.09,3,6,15,24,48
4373,Scott Davis,37,Male,29748.59,716,True,2022-09-28,04:39:06,A,E,I,P,T,Electronics,Outdoor,Snacks,Sports,Health,240.32,145.89,42.33,5.81,1.24,2,3,13,43,37
4374,Timothy Patterson,39,Other,53471.6,662,True,2023-01-11,18:08:24,D,G,K,N,Q,Clothing,Outdoor,Snacks,Toys,Pets,480.94,16.94,33.85,16.91,8.01,3,5,11,4,83
4375,Sheila Woodward,51,Other,44893.19,328,False,2022-12-16,08:41:20,B,G,J,M,S,Clothing,Office,Drinks,Toys,Pets,98.28,148.72,45.69,19.84,6.46,3,2,16,41,81
4376,Ryan Lee,60,Male,42813.03,14,False,2023-02-13,02:55:33,B,E,J,O,S,Electronics,Home,Drinks,Games,Pets,185.3,187.54,13.25,14.92,6.58,4,5,6,31,51
4377,Emma Martin,32,Female,37120.82,269,True,2022-05-24,12:30:06,B,G,L,P,S,Books,Outdoor,Drinks,Toys,Beauty,446.48,185.07,35.24,7.36,7.16,2,1,18,34,34
4378,Nicole Stewart,26,Male,51835.94,89,False,2022-09-27,07:58:28,A,H,I,O,S,Books,Home,Drinks,Toys,Pets,42.16,198.16,34.02,7.68,7.82,1,2,1,33,23
4379,Craig Hogan,51,Other,48084.68,395,True,2022-11-09,18:56:53,C,H,J,M,S,Electronics,Office,Drinks,Toys,Beauty,424.23,97.53,15.83,1.98,5.25,1,3,10,12,78
4380,Jay Chapman DDS,19,Female,49215.52,122,True,2022-06-20,14:07:44,B,G,I,O,R,Clothing,Outdoor,Drinks,Sports,Beauty,229.81,175.19,4.76,2.99,8.34,3,2,1,14,28
4381,Dawn Brown,44,Other,59772.84,593,False,2022-09-09,04:42:45,C,F,L,O,R,Books,Outdoor,Food,Toys,Pets,477.23,20.65,33.45,1.87,6.81,3,1,8,11,23
4382,Pam Foster,51,Other,40637.72,736,True,2023-04-05,20:36:58,D,E,J,M,R,Clothing,Outdoor,Food,Toys,Health,310.14,83.04,9.38,12.87,4.17,2,6,4,49,88
4383,Keith Holmes,47,Other,40787.73,913,True,2023-02-01,16:48:29,A,F,I,O,R,Clothing,Outdoor,Food,Sports,Pets,340.65,105.46,42.21,13.51,2.28,2,7,4,31,48
4384,Ronald Alexander,38,Male,63784.04,566,True,2022-09-24,21:56:49,D,G,J,N,Q,Electronics,Office,Snacks,Sports,Health,280.79,10.59,15.29,5.86,2.79,1,1,11,39,48
4385,Allison Taylor,19,Other,54282.28,859,False,2022-06-27,15:15:19,C,G,I,N,S,Clothing,Office,Snacks,Toys,Beauty,457.02,69.01,44.58,7.41,8.49,4,5,18,19,33
4386,Rhonda Klein,56,Other,63652.05,480,True,2022-04-11,07:06:15,A,E,K,O,Q,Books,Home,Food,Sports,Health,353.41,47.58,41.8,4.49,2.05,1,5,18,34,7
4387,Nicole Lambert,22,Other,49592.97,758,True,2022-08-31,18:13:23,C,F,J,M,Q,Electronics,Office,Food,Sports,Health,237.86,61.74,3.89,15.04,9.6,3,8,11,40,53
4388,Carla Farrell,25,Male,53045.05,867,False,2022-05-24,21:41:15,C,E,L,P,R,Electronics,Outdoor,Drinks,Games,Beauty,291.51,89.76,43.58,5.27,5.73,3,8,5,40,11
4389,Ian Brown,54,Female,64732.33,228,False,2022-10-06,08:16:25,D,H,J,P,T,Clothing,Outdoor,Drinks,Toys,Health,354.75,114.84,32.38,9.99,9.06,1,7,14,21,30
4390,Kara Newman,18,Female,57812.86,957,False,2022-07-30,07:02:09,D,E,I,O,T,Clothing,Home,Snacks,Sports,Pets,407.03,199.72,10.01,3.69,7.95,1,8,14,3,56
4391,Christina Williams,23,Female,33974.74,368,True,2023-01-07,14:18:41,C,G,J,M,S,Books,Outdoor,Snacks,Sports,Beauty,315.68,168.86,28.18,6.63,5.89,2,4,4,32,1
4392,Sharon Rogers,44,Other,57229.16,352,True,2022-11-24,18:04:55,A,H,L,M,Q,Electronics,Home,Snacks,Games,Pets,427.41,143.36,42.91,11.36,8.11,3,2,5,29,40
4393,William Mayer,26,Female,56068.7,871,False,2023-01-05,06:47:32,B,E,I,M,T,Books,Outdoor,Food,Games,Health,117.11,128.37,13.23,6.76,6.06,3,6,8,26,56
4394,Ryan Marquez,26,Male,59627.79,537,False,2022-06-25,11:42:22,D,G,L,M,T,Electronics,Home,Food,Games,Pets,155.27,161.67,11.04,4.04,7.49,3,9,18,21,84
4395,Michelle Wilson,45,Female,70761.66,526,True,2022-10-06,04:23:31,A,G,L,N,S,Clothing,Office,Drinks,Games,Beauty,494.7,134.56,12.11,1.71,0.99,3,9,11,8,49
4396,Steven Fox,31,Male,57804.72,404,False,2022-04-29,17:12:58,C,F,J,P,Q,Clothing,Office,Drinks,Games,Health,205.79,116.17,38.4,7.88,9.82,1,9,5,16,90
4397,Daniel Estes,59,Other,54722.88,501,True,2023-03-21,22:49:12,B,E,L,O,Q,Books,Home,Snacks,Sports,Beauty,256.54,56.89,49.25,10.85,4.95,3,8,15,48,11
4398,David Simmons,34,Other,61303.12,781,True,2022-05-06,01:07:22,B,H,K,O,S,Electronics,Home,Food,Sports,Beauty,319.03,88.66,29.5,17.55,1.37,4,4,16,31,50
4399,Nicole Ferrell,52,Other,57584.19,790,True,2022-08-28,03:19:46,A,E,L,P,S,Books,Home,Snacks,Toys,Health,183.7,187.07,6.1,5.19,9.2,3,1,19,20,73
4400,Donald Robles,41,Male,48741.04,142,False,2023-01-31,14:30:40,B,E,K,N,T,Books,Office,Drinks,Sports,Pets,124.58,144.29,21.27,3.72,8.36,2,9,15,11,68
4401,Emily Williams,52,Female,61167.02,423,True,2022-06-12,03:16:34,B,E,L,O,T,Clothing,Office,Drinks,Games,Beauty,451.7,6.39,7.51,7.6,0.93,2,2,18,27,39
4402,Danielle Gallegos,57,Female,77007.53,238,False,2022-04-29,19:32:58,D,G,L,M,S,Books,Home,Drinks,Toys,Health,376.17,45.63,22.29,14.13,1.69,3,1,10,11,94
4403,Susan Howard,18,Other,55847.1,478,True,2023-03-26,06:38:51,C,G,I,O,S,Electronics,Outdoor,Food,Sports,Health,214.47,83.53,22.5,6.48,8.44,1,8,2,3,10
4404,Haley Zimmerman,41,Male,53064.85,385,True,2022-11-21,16:27:20,C,H,I,M,R,Electronics,Home,Food,Sports,Beauty,202.39,137.72,28.51,16.8,4.0,3,3,1,49,14
4405,Megan Walton,26,Female,37766.11,940,False,2023-02-12,02:09:33,B,F,I,P,S,Electronics,Office,Food,Toys,Health,65.77,43.88,5.74,15.0,9.33,1,1,17,5,26
4406,John Martin,21,Other,59053.46,671,False,2022-06-16,00:34:13,B,H,L,P,R,Books,Home,Snacks,Games,Beauty,331.05,136.5,36.09,18.33,1.89,4,9,7,2,29
4407,Ryan Johnson,57,Female,68877.03,538,False,2022-05-26,12:35:16,D,F,K,P,T,Books,Outdoor,Drinks,Toys,Health,305.26,159.71,49.65,18.9,1.68,1,5,14,5,10
4408,Katie Rodriguez,53,Other,41949.17,809,True,2022-11-19,14:35:33,A,H,I,N,R,Clothing,Home,Snacks,Toys,Beauty,90.35,44.82,48.17,4.31,5.68,3,3,9,45,23
4409,Leslie Faulkner,56,Male,61756.0,46,False,2022-08-09,23:49:25,D,H,J,M,R,Clothing,Office,Drinks,Games,Pets,248.28,167.15,21.4,3.74,8.38,1,2,1,1,20
4410,Terry Hernandez,47,Female,57726.37,462,True,2022-05-15,10:26:30,D,F,K,P,S,Books,Office,Snacks,Games,Pets,91.85,69.84,24.45,19.79,0.59,4,1,2,27,89
